Hungary, Live births by calendar year, age reached during the year (ARDY), birth cohort and birth order (vertical parallelograms)
Last modified: 08/03/2022
Year  ARDY   Cohort       Total          B1          B2          B3          B4         B5p
1973    32    1941      3558.00      575.00     1545.00      748.00      276.00      414.00
1973    33    1940      3148.00      465.00     1257.00      695.00      277.00      454.00
1973    34    1939      2449.00      350.00      902.00      561.00      208.00      428.00
1973    35    1938      2044.00      264.00      622.00      449.00      229.00      480.00
1973    36    1937      1635.00      206.00      493.00      354.00      183.00      399.00
1973    37    1936      1394.00      159.00      343.00      315.00      174.00      403.00
1973    38    1935      1033.00      126.00      240.00      203.00      124.00      340.00
1973    39    1934       821.00      102.00      177.00      156.00      100.00      286.00
1973    40    1933       569.00       60.00       91.00       99.00       73.00      246.00
1973    41    1932       470.00       55.00       84.00       74.00       72.00      185.00
1973    42    1931       298.00       42.00       31.00       47.00       36.00      142.00
1973    43    1930       246.00       24.00       41.00       43.00       28.00      110.00
1973    44    1929       134.00       15.00       15.00       18.00       17.00       69.00
1973    45    1928        63.00        4.00        4.00       10.00        3.00       42.00
1973    46    1927        38.00        4.00        4.00        7.00        2.00       21.00
1973    47    1926        16.00        1.00        2.00        1.00        3.00        9.00
1973    48    1925         5.00        1.00        0.00        1.00        0.00        3.00
1973    49    1924         1.00        1.00        0.00        0.00        0.00        0.00
1973    50    1923         4.00        2.00        1.00        0.00        0.00        1.00
1973    51    1922         1.00        0.00        1.00        0.00        0.00        0.00
1973    52    1921         1.00        1.00        0.00        0.00        0.00        0.00
1973    53    1920         2.00        1.00        1.00        0.00        0.00        0.00
1973    54    1919         0.00        0.00        0.00        0.00        0.00        0.00
1973    55+   1918-        2.00        1.00        1.00        0.00        0.00        0.00
1974    12-   1962+        0.00        0.00        0.00        0.00        0.00        0.00
1974    13    1961         9.00        8.00        1.00        0.00        0.00        0.00
1974    14    1960        83.00       83.00        0.00        0.00        0.00        0.00
1974    15    1959       317.00      296.00       19.00        2.00        0.00        0.00
1974    16    1958       980.00      912.00       66.00        2.00        0.00        0.00
1974    17    1957      2698.00     2409.00      265.00       24.00        0.00        0.00
1974    18    1956      5716.00     4924.00      719.00       69.00        4.00        0.00
1974    19    1955     11132.00     9232.00     1684.00      183.00       31.00        2.00
1974    20    1954     15616.00    11791.00     3381.00      387.00       50.00        7.00
1974    21    1953     16295.00    10957.00     4622.00      572.00      120.00       24.00
1974    22    1952     15823.00     9028.00     5732.00      850.00      174.00       39.00
1974    23    1951     16151.00     7832.00     6755.00     1176.00      292.00       96.00
1974    24    1950     15303.00     6325.00     7012.00     1441.00      357.00      168.00
1974    25    1949     13990.00     4746.00     7012.00     1590.00      387.00      255.00
1974    26    1948     12563.00     3762.00     6461.00     1666.00      398.00      276.00
1974    27    1947     10603.00     2710.00     5691.00     1536.00      382.00      284.00
1974    28    1946      8334.00     1836.00     4568.00     1294.00      333.00      303.00
1974    29    1945      7057.00     1360.00     3712.00     1297.00      355.00      333.00
1974    30    1944      6873.00     1162.00     3486.00     1438.00      407.00      380.00
